"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"11",1.8265568729169,1.62651229629535,1.50077988059541,1.17627369689202,1.17503840362773,0.82868145870413,0.985861024688573,0.623286362757926,0.27793445270423,0.246076431215994,0,0.161917139302795,0.134316789717443,0.315412428417142,0.606568215454784,0.917145250219395,1.10052318921502,0.950450887736974,0.874520582948165,1.10336496681742,0.813658798268658,0.694508776042464,0.754592366778246,0.986908303744581,1.34867017465353,1.40543922316122,1.65499433533773,1.8404277356093,1.97265493434609,0.651050719990381,0.115235628171152,0.486476350915437,0.817025091413967,1.41165690236685,1.88156221263076
"12",1.91808921846717,1.74073502004182,1.61933888053119,1.30083867178064,1.27318098085072,0.923539387357146,1.11911572234511,0.741305207050383,0.43094547218877,0.349432811853727,0.161917139302795,0,0.220045813411662,0.400523357621,0.735643500616977,0.977458566896825,1.18717210630978,1.06899598221883,1.01259014907316,1.25197204841003,0.967652024231851,0.855985140057937,0.901609760373078,1.14804998149036,1.50065884197575,1.54955538461845,1.79992944583947,1.97620039722696,2.11169794478282,0.785147349228155,0.269554836721588,0.646576337333808,0.97880435225841,1.56247823984848,2.02246063991366
"13",1.9343800066171,1.71867863488204,1.58960128648664,1.26110499562884,1.28122646319844,0.939515811468867,1.06262926743056,0.721007551971549,0.344877601476232,0.367109806461227,0.134316789717443,0.220045813411662,0,0.188281703837626,0.516468779308101,0.786121752656672,0.978674251219475,0.849208390208199,0.795559080144271,1.04164017299641,0.766225580361289,0.705544782419941,0.813968451477079,0.997308878933706,1.39132822870809,1.46335348087877,1.71029069166618,1.90891179733376,2.03617766660966,0.731871600760674,0.120661717209731,0.514569956371335,0.809150789408254,1.45662116214202,1.94260118397986
"14",2.03509945948594,1.7930034160592,1.65944666982702,1.32838308104252,1.38377174779657,1.05495912717034,1.12102799251401,0.82089736873741,0.435011907882988,0.517203837959462,0.315412428417142,0.400523357621,0.188281703837626,0,0.362538273841533,0.60223683879351,0.790521277386005,0.674514262265817,0.646360000309424,0.908711863023694,0.659290558100139,0.683480094808912,0.854346674365851,0.961653263915849,1.39282656493907,1.48630670118923,1.72647422511892,1.94350643168475,2.06217217758362,0.806502101671154,0.243844725183878,0.532065635048906,0.755066222261332,1.46051874688412,1.96545886754212
"15",2.01442528032191,1.72259578833806,1.58432580298372,1.26293982833706,1.38921605591068,1.10942199365256,1.05184226954426,0.866869246195767,0.552571950066238,0.711925845857562,0.606568215454784,0.735643500616977,0.516468779308101,0.362538273841533,0,0.507490502374173,0.566901834535745,0.349298282274619,0.28386308319329,0.549645567616077,0.33737107167035,0.517172930459445,0.778384891939718,0.731057453282585,1.20021524736191,1.32798351269887,1.54764538896997,1.79199337331365,1.89249831968221,0.804347213583788,0.495688662367824,0.486646319209347,0.514421033784593,1.26924718238805,1.79229801093457
"16",2.51971684917174,2.22999510313363,2.09168285358942,1.77026918856992,1.88792890755981,1.59100196417226,1.55895902768482,1.34750182189116,0.98894097397165,1.10849810103581,0.917145250219395,0.977458566896825,0.786121752656672,0.60223683879351,0.507490502374173,0,0.273766981208472,0.430727477646821,0.593426962649994,0.835228567519087,0.778746871582793,1.0230717521269,1.28477523715239,1.20984090276367,1.68403034711373,1.8230141634118,2.0324819211988,2.28516427418249,2.3779547851042,1.29853402342795,0.840346690360594,0.981815771924649,1.00009660033419,1.75243887197242,2.27709689956312
"17",2.54627684276474,2.23129021868514,2.09318776988592,1.78623709512484,1.93969014020281,1.67376067883076,1.58052168919,1.43228837878411,1.11182562032002,1.2573721167578,1.10052318921502,1.18717210630978,0.978674251219475,0.790521277386005,0.566901834535745,0.273766981208472,0,0.305949342212065,0.51045846060184,0.683440004682188,0.728695828175235,1.03332775536129,1.31662000972186,1.15893765578654,1.62504592242803,1.78094245836299,1.96888146926116,2.23314648870153,2.31111423343805,1.36386665403917,1.00686882959003,1.048910982877,0.969789611204412,1.69109537282791,2.2102952042657
"18",2.25131240835207,1.93030376884054,1.79254501756581,1.4905377418905,1.65705595560319,1.41077128195892,1.28795326390363,1.17458120196095,0.894966485406021,1.05956974286736,0.950450887736974,1.06899598221883,0.849208390208199,0.674514262265817,0.349298282274619,0.430727477646821,0.305949342212065,0,0.205179043764228,0.405823656284352,0.425385484002453,0.743193279033127,1.03097150785073,0.853169438036795,1.31931506851093,1.4750889600292,1.66371657442006,1.92735462227376,2.00653183378685,1.09505079790848,0.842234789117622,0.789906481806553,0.667613278777476,1.3855451490298,1.90563828939282
"19",2.04985076529975,1.72604548028144,1.58846089029601,1.28920865650212,1.46389412185444,1.23296456153452,1.08892773405768,1.00311486879619,0.765050462387939,0.940245159519579,0.874520582948165,1.01259014907316,0.795559080144271,0.646360000309424,0.28386308319329,0.593426962649994,0.51045846060184,0.205179043764228,0,0.277366183951825,0.221115558023395,0.548822822047336,0.838052319369141,0.648549342764301,1.11673241647227,1.27061511088134,1.46241444194181,1.72438887725478,1.80617718953595,0.915354625268258,0.760237462902217,0.624643330229339,0.463509708636186,1.18347300771922,1.70519770408008
"20",2.00961472924539,1.66184626244428,1.52879691260808,1.26258075385301,1.47736589915972,1.30353396963793,1.08407140447482,1.09818297200422,0.944479438632732,1.12497011515862,1.10336496681742,1.25197204841003,1.04164017299641,0.908711863023694,0.549645567616077,0.835228567519087,0.683440004682188,0.405823656284352,0.277366183951825,0,0.302789844611738,0.607105336823854,0.875930413902842,0.570834695862131,0.990663257620875,1.16280847950126,1.32052868200581,1.59236459392942,1.65506327371494,0.993460864855784,0.988231248241016,0.757562994080361,0.467222912537479,1.05168415410712,1.55539191524194
"21",1.82932787930431,1.50504780322753,1.36740151016444,1.06890593131483,1.24998443590311,1.03629138759328,0.8703980928288,0.816591580901989,0.641867307159354,0.822387505984861,0.813658798268658,0.967652024231851,0.766225580361289,0.659290558100139,0.33737107167035,0.778746871582793,0.728695828175235,0.425385484002453,0.221115558023395,0.302789844611738,0,0.339082821741243,0.626667024822595,0.435120029417183,0.908166702758917,1.05593816580329,1.25600067277052,1.51355663587459,1.6011261692946,0.719668923880975,0.699603523433091,0.458653202321755,0.242406765582159,0.976014390262766,1.50015264556644
"22",1.51328755033535,1.20840543279149,1.06993069401713,0.754449077141728,0.915164187454903,0.700147670138237,0.547230993274321,0.491635281484152,0.441758033316884,0.605619096462456,0.694508776042464,0.855985140057937,0.705544782419941,0.683480094808912,0.517172930459445,1.0230717521269,1.03332775536129,0.743193279033127,0.548822822047336,0.607105336823854,0.339082821741243,0,0.289254213452454,0.293055694365425,0.711519500786865,0.820181620130568,1.05135383672671,1.28384379501557,1.39254416447019,0.38667428153421,0.599882896905719,0.214662525839982,0.155460734592372,0.779879484279453,1.29380765185555
"23",1.23628265780929,0.952179022033145,0.815301717157517,0.487591027398996,0.626238524844967,0.433294772643292,0.275600000000005,0.280811769696356,0.477375910577814,0.575518279466428,0.754592366778246,0.901609760373078,0.813968451477079,0.854346674365851,0.778384891939718,1.28477523715239,1.31662000972186,1.03097150785073,0.838052319369141,0.875930413902842,0.626667024822595,0.289254213452454,0,0.393198219731474,0.603118562141805,0.651300767694934,0.90044771641667,1.09567882611649,1.22229834737677,0.166388100536066,0.694089828480427,0.324302328082915,0.408890254224771,0.662573475170865,1.12928784638815
"24",1.43895990562627,1.09506906174907,0.96035943791894,0.69423296522133,0.924716848554189,0.815503868782975,0.529735367896083,0.669867964601981,0.727475882761762,0.880048867961322,0.986908303744581,1.14804998149036,0.997308878933706,0.961653263915849,0.731057453282585,1.20984090276367,1.15893765578654,0.853169438036795,0.648549342764301,0.570834695862131,0.435120029417183,0.293055694365425,0.393198219731474,0,0.474200843525178,0.622080227944917,0.822642236941419,1.07843972942394,1.16812700080084,0.553377122765299,0.892890390809533,0.502607640212526,0.217168137626129,0.542618475542426,1.06729694087446
"25",1.08891028556075,0.717289683461292,0.603062592107983,0.487158916576512,0.765416416076896,0.852028849276828,0.482841754615316,0.840412547502708,1.07110623189299,1.17854897649609,1.34867017465353,1.50065884197575,1.39132822870809,1.39282656493907,1.20021524736191,1.68403034711373,1.62504592242803,1.31931506851093,1.11673241647227,0.990663257620875,0.908166702758917,0.711519500786865,0.603118562141805,0.474200843525178,0,0.183436882878015,0.348502065991006,0.608154330741798,0.694013868737504,0.748086224976773,1.27541847642253,0.877097486029913,0.686868866669607,0.0690681547458719,0.593270123973893
"26",0.907551012340347,0.534817875542687,0.425254229843744,0.380681546702752,0.646401392325234,0.802541892987526,0.455336677635353,0.843951681081329,1.12863354991778,1.21237659165789,1.40543922316122,1.54955538461845,1.46335348087877,1.48630670118923,1.32798351269887,1.8230141634118,1.78094245836299,1.4750889600292,1.27061511088134,1.16280847950126,1.05593816580329,0.820181620130568,0.651300767694934,0.622080227944917,0.183436882878015,0,0.250670221605988,0.464203145185375,0.575871374527321,0.770198863930616,1.3441866537055,0.957319742823687,0.823336875161076,0.149707180856503,0.479928380073517
"27",0.914664616129869,0.554249943617499,0.498325195028307,0.593793027914603,0.829338290446062,1.03489942023367,0.701811092816287,1.09254466270262,1.37777117476016,1.4630248665009,1.65499433533773,1.79992944583947,1.71029069166618,1.72647422511892,1.54764538896997,2.0324819211988,1.96888146926116,1.66371657442006,1.46241444194181,1.32052868200581,1.25600067277052,1.05135383672671,0.90044771641667,0.822642236941419,0.348502065991006,0.250670221605988,0,0.27484723029349,0.345511852184551,1.02075486283436,1.59168369973433,1.20099196083903,1.03505229336492,0.280077774912614,0.244826489579865
"28",0.740067807704131,0.439986363425051,0.458415750165722,0.693663578400936,0.860851322819452,1.13644393174498,0.85717256722319,1.24375594068932,1.56786651536411,1.63032474065752,1.8404277356093,1.97620039722696,1.90891179733376,1.94350643168475,1.79199337331365,2.28516427418249,2.23314648870153,1.92735462227376,1.72438887725478,1.59236459392942,1.51355663587459,1.28384379501557,1.09567882611649,1.07843972942394,0.608154330741798,0.464203145185375,0.27484723029349,0,0.153647128186631,1.19129026269839,1.78859330201138,1.41199847379521,1.28507091244024,0.54299038665524,0.12549904382106
"29",0.854826508713903,0.584578685892669,0.61156458367044,0.840780328028661,1.01442399419572,1.2858154649871,0.994854466743746,1.38454505163247,1.6979060074103,1.76794865310053,1.97265493434609,2.11169794478282,2.03617766660966,2.06217217758362,1.89249831968221,2.3779547851042,2.31111423343805,2.00653183378685,1.80617718953595,1.65506327371494,1.6011261692946,1.39254416447019,1.22229834737677,1.16812700080084,0.694013868737504,0.575871374527321,0.345511852184551,0.153647128186631,0,1.32671822554753,1.91638801916521,1.5328650462451,1.38041373870299,0.625515915065316,0.101008365990149
"30",1.23357772758752,0.98940451282577,0.858491287084498,0.529250611714347,0.590246634890875,0.317701998734669,0.334950085833702,0.116504291766441,0.387130417301452,0.442609184269821,0.651050719990381,0.785147349228155,0.731871600760674,0.806502101671154,0.804347213583788,1.29853402342795,1.36386665403917,1.09505079790848,0.915354625268258,0.993460864855784,0.719668923880975,0.38667428153421,0.166388100536066,0.553377122765299,0.748086224976773,0.770198863930616,1.02075486283436,1.19129026269839,1.32671822554753,0,0.611701798264471,0.31801415062855,0.531280189730426,0.802803095410075,1.23830272550778
"31",1.82001130765717,1.59940551455845,1.46981801594618,1.14094783403975,1.16673433137111,0.828346914040245,0.942002446918263,0.60456797798097,0.224573395574804,0.273484844187018,0.115235628171152,0.269554836721588,0.120661717209731,0.243844725183878,0.495688662367824,0.840346690360594,1.00686882959003,0.842234789117622,0.760237462902217,0.988231248241016,0.699603523433091,0.599882896905719,0.694089828480427,0.892890390809533,1.27541847642253,1.3441866537055,1.59168369973433,1.78859330201138,1.91638801916521,0.611701798264471,0,0.40079956337301,0.713960958316348,1.34015572229498,1.82312375059949
"32",1.54195642286025,1.27349616803506,1.13754669794255,0.807692893369758,0.906140325777414,0.624977727603156,0.596774798395512,0.385218444522071,0.227095926867921,0.394575328676287,0.486476350915437,0.646576337333808,0.514569956371335,0.532065635048906,0.486646319209347,0.981815771924649,1.048910982877,0.789906481806553,0.624643330229339,0.757562994080361,0.458653202321755,0.214662525839982,0.324302328082915,0.502607640212526,0.877097486029913,0.957319742823687,1.20099196083903,1.41199847379521,1.5328650462451,0.31801415062855,0.40079956337301,0,0.357934128017992,0.942843788758238,1.43719916504289
"33",1.58811013786827,1.26269998416092,1.12500811108186,0.828357175377871,1.02025205219102,0.8370948333373,0.633768695976695,0.640773353066435,0.581811275243099,0.75249970764114,0.817025091413967,0.97880435225841,0.809150789408254,0.755066222261332,0.514421033784593,1.00009660033419,0.969789611204412,0.667613278777476,0.463509708636186,0.467222912537479,0.242406765582159,0.155460734592372,0.408890254224771,0.217168137626129,0.686868866669607,0.823336875161076,1.03505229336492,1.28507091244024,1.38041373870299,0.531280189730426,0.713960958316348,0.357934128017992,0,0.755783705831229,1.27987482200408
"34",1.05467767588017,0.680970601421238,0.574698146856245,0.499092175855322,0.774400645660888,0.887706173235263,0.521986829335756,0.891127577847295,1.13383475427418,1.23710534717137,1.41165690236685,1.56247823984848,1.45662116214202,1.46051874688412,1.26924718238805,1.75243887197242,1.69109537282791,1.3855451490298,1.18347300771922,1.05168415410712,0.976014390262766,0.779879484279453,0.662573475170865,0.542618475542426,0.0690681547458719,0.149707180856503,0.280077774912614,0.54299038665524,0.625515915065316,0.802803095410075,1.34015572229498,0.942843788758238,0.755783705831229,0,0.524679797590874
"35",0.865220486350156,0.560699215266082,0.565246503748586,0.765218328322046,0.956708006656156,1.21225972464649,0.908885383312982,1.30010703020943,1.60588848927937,1.68045298952395,1.88156221263076,2.02246063991366,1.94260118397986,1.96545886754212,1.79229801093457,2.27709689956312,2.2102952042657,1.90563828939282,1.70519770408008,1.55539191524194,1.50015264556644,1.29380765185555,1.12928784638815,1.06729694087446,0.593270123973893,0.479928380073517,0.244826489579865,0.12549904382106,0.101008365990149,1.23830272550778,1.82312375059949,1.43719916504289,1.27987482200408,0.524679797590874,0
